system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,generator,cost,capacity,flexibility,rp_bind,la_bind,rp_scarcity_flex,la_scarcity_flex,rp_utilization,la_utilization,rp_headroom,la_headroom,rp_margin_share,la_margin_share,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,116_STEAM_1,23.254946994999997,155.0,0.02903225806451613,0.5902777777777778,0.5659722222222222,20.33179012345679,19.494598765432098,0.9311893988351243,0.9567147515905015,0.06881060116487563,0.04328524840949842,0.6666666666666666,0.6423611111111112,581060.9425343109,581036.5675343109,533.1201305143659,0.0,-580527.8224037965
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,118_CC_1,27.75086358,355.0,0.01749295774647887,0.6388888888888888,0.6909722222222222,36.522633744855966,39.50002236536053,0.16472383547534997,0.21941527790492993,0.83527616452465,0.78058472209507,0.3194444444444444,0.4270833333333333,211569.64297834825,211569.64297834822,1653.7137501882496,0.0,-209915.92922816
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,123_STEAM_2,24.654408375,155.0,0.02903225806451613,0.7256944444444444,0.71875,24.99614197530864,24.756944444444443,0.5679845304659534,0.5620835925627236,0.4320154695340466,0.43791640743727644,0.5243055555555556,0.5590277777777778,267412.8556545628,267412.8556545628,377.72677371803275,0.0,-267035.1288808448
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,123_STEAM_3,22.665143784999998,350.0,0.017142857142857144,0.4652777777777778,0.4965277777777778,27.141203703703702,28.96412037037037,0.9836871421031748,0.9889651783630953,0.016312857896825166,0.011034821636904927,0.7048611111111112,0.6805555555555556,1368205.1824632273,1368172.6824632273,177.026104744873,0.0,-1368028.1563584823
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,123_CT_1,34.156030335000004,55.0,0.1009090909090909,0.11805555555555555,0.1423611111111111,1.16991991991992,1.4107857857857857,0.015256270517676791,0.010750658901515296,0.9847437294823231,0.9892493410984847,0.059027777777777776,0.059027777777777776,94.42531549106252,94.42531549106253,0.0,0.0,-94.42531549106252
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,123_CT_4,34.156030335000004,55.0,0.1009090909090909,0.125,0.10416666666666667,1.2387387387387387,1.0322822822822824,0.015624160227272695,0.008364665972222175,0.9843758397727274,0.9916353340277778,0.059027777777777776,0.059027777777777776,94.42531549106252,94.42531549106253,0.0,0.0,-94.42531549106252
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,123_CT_5,34.156030335000004,55.0,0.1009090909090909,0.13194444444444445,0.12152777777777778,1.3075575575575575,1.2043293293293293,0.01613850359848493,0.009226918623737448,0.9838614964015151,0.9907730813762624,0.059027777777777776,0.059027777777777776,94.42531549106252,94.42531549106253,0.0,0.0,-94.42531549106252
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,201_CT_1,105.65443724999999,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,201_CT_2,105.65443724999999,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,201_STEAM_3,24.7120146025,76.0,0.039473684210526314,0.6597222222222222,0.6770833333333334,16.712962962962962,17.15277777777778,0.5156214863852268,0.521775880254022,0.48437851361477324,0.47822411974597795,0.4965277777777778,0.5451388888888888,96028.75286603661,96012.50286603661,70.92555883064279,0.0,-95957.82730720597
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,202_CT_1,101.92865324999998,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,202_CT_2,101.92865324999998,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,202_STEAM_3,23.6803874825,76.0,0.039473684210526314,0.6770833333333334,0.6979166666666666,17.15277777777778,17.680555555555557,0.5792153066520449,0.74725151959978,0.4207846933479551,0.2527484804002201,0.5520833333333334,0.5868055555555556,124563.65896487063,124547.40896487063,239.80213325672003,0.0,-124323.85683161391
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,202_STEAM_4,23.6803874825,76.0,0.039473684210526314,0.6701388888888888,0.6458333333333334,16.97685185185185,16.361111111111114,0.6035918467653502,0.7092016238121338,0.3964081532346499,0.2907983761878661,0.5520833333333334,0.5868055555555556,131890.2303731739,131873.9803731739,189.5961587000388,0.0,-131700.63421447386
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,207_CT_1,41.098605255,55.0,0.1009090909090909,0.013888888888888888,0.013888888888888888,0.13763763763763764,0.13763763763763764,0.0014015151515151514,0.0014015151515151514,0.9985984848484849,0.9985984848484849,0.006944444444444444,0.006944444444444444,70.17993075656247,70.17993075656247,0.0,0.0,-70.17993075656247
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,207_CT_2,41.098605255,55.0,0.1009090909090909,0.013888888888888888,0.013888888888888888,0.13763763763763764,0.13763763763763764,0.0016554797979800684,0.0014015151515151514,0.99834452020202,0.9985984848484849,0.006944444444444444,0.006944444444444444,66.50116693237734,66.50116693237736,0.0,0.0,-66.50116693237734
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,213_CC_3,29.043364229999998,355.0,0.01749295774647887,0.4895833333333333,0.5277777777777778,27.987453032742888,30.170871354446238,0.0803374138302034,0.02340507870696386,0.9196625861697966,0.9765949212930364,0.25,0.34375,54942.84161855739,54942.84161855739,16.883688757762116,0.0,-54925.957929799624
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,213_CT_1,34.424248515,55.0,0.1009090909090909,0.08333333333333333,0.034722222222222224,0.8258258258258258,0.34409409409409414,0.010629921275252635,0.003433809659090835,0.9893700787247472,0.9965661903409091,0.024305555555555556,0.024305555555555556,83.66839379849992,83.66839379849995,0.0,0.0,-83.66839379849992
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,213_CT_2,34.424248515,55.0,0.1009090909090909,0.08680555555555555,0.0625,0.8602352352352353,0.6193693693693694,0.01187902455808055,0.004797694633838364,0.9881209754419193,0.9952023053661616,0.024305555555555556,0.024305555555555556,86.53021642521276,86.53021642521277,0.0,0.0,-86.53021642521276
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,215_CT_4,35.281380525,55.0,0.1009090909090909,0.027777777777777776,0.03125,0.2752752752752753,0.3096846846846847,0.004001658270202099,0.0031451186868688193,0.995998341729798,0.9968548813131312,0.013888888888888888,0.017361111111111112,63.636419415187504,63.63641941518749,0.0,0.0,-63.636419415187504
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,215_CT_5,35.281380525,55.0,0.1009090909090909,0.041666666666666664,0.027777777777777776,0.4129129129129129,0.2752752752752753,0.004399424873737496,0.002738928787878842,0.9956005751262624,0.9972610712121212,0.013888888888888888,0.017361111111111112,63.636419415187504,63.63641941518749,0.0,0.0,-63.636419415187504
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,216_STEAM_1,21.7693405225,155.0,0.02903225806451613,0.3333333333333333,0.34375,11.481481481481481,11.840277777777777,0.9889027665770609,0.9898212165770607,0.011097233422939067,0.010178783422939151,0.8090277777777778,0.7777777777777778,616478.7115744359,616454.3365744359,51.74667771659915,0.0,-616426.9648967193
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,218_CC_1,29.159980830000002,355.0,0.01749295774647887,0.4027777777777778,0.46875,23.025138665235286,26.796497584541065,0.03196219848396011,0.01274790027386546,0.96803780151604,0.9872520997261347,0.2013888888888889,0.2951388888888889,11388.950524022724,11388.950524022723,5.525359638135171,0.0,-11383.42516438459
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,221_CC_1,28.087108110000003,355.0,0.01749295774647887,0.5381944444444444,0.6666666666666666,30.766349078547147,38.1105743424584,0.11209691664710324,0.13586359561815364,0.8879030833528968,0.8641364043818464,0.2708333333333333,0.4027777777777778,102910.6259053427,102910.6259053427,640.4528157864321,0.0,-102270.17308955628
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,223_STEAM_1,20.523671914999998,155.0,0.02903225806451613,0.2569444444444444,0.2604166666666667,8.850308641975307,8.969907407407408,0.992885482683691,0.9942147004928314,0.007114517316308858,0.005785299507168497,0.8611111111111112,0.8368055555555556,616012.4109767844,615988.0359767844,25.903428596480808,0.0,-615986.507548188
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,223_STEAM_2,20.523671914999998,155.0,0.02903225806451613,0.25,0.3055555555555556,8.61111111111111,10.524691358024691,0.9932889739023297,0.993916202016129,0.006711026097670248,0.006083797983870979,0.8611111111111112,0.8368055555555556,616010.4462067198,615986.0712067198,25.929997170016577,0.0,-615984.5162095499
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,223_STEAM_3,22.571599727499997,350.0,0.017142857142857144,0.3854166666666667,0.4305555555555556,22.48263888888889,25.11574074074074,0.9907842156944445,0.991680204811508,0.009215784305555603,0.008319795188492083,0.7638888888888888,0.7222222222222222,1380053.9540191046,1380021.4540191046,164.804381977523,0.0,-1379889.149637127
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,223_CT_4,48.87207345,55.0,0.1009090909090909,0.006944444444444444,0.006944444444444444,0.06881881881881882,0.06881881881881882,0.00035037878787878786,0.0010941344696967475,0.9996496212121211,0.9989058655303032,0.003472222222222222,0.006944444444444444,27.479624798624968,27.479624798624986,0.002562966836386238,0.0,-27.477061831788582
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,223_CT_5,48.87207345,55.0,0.1009090909090909,0.006944444444444444,0.006944444444444444,0.06881881881881882,0.06881881881881882,0.00035037878787878786,0.0007007575757575757,0.9996496212121211,0.9992992424242425,0.003472222222222222,0.006944444444444444,27.479624798624968,27.479624798624986,0.005842977562501517,0.0,-27.473781821062467
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,223_CT_6,48.87207345,55.0,0.1009090909090909,0.006944444444444444,0.013888888888888888,0.06881881881881882,0.13763763763763764,0.00035037878787878786,0.0014015151515151514,0.9996496212121211,0.9985984848484849,0.003472222222222222,0.006944444444444444,27.479624798624968,27.479624798624986,0.0,0.0,-27.479624798624968
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,301_CT_1,110.83689929999998,20.0,0.225,0.0,0.0,0.0,0.0,0.00015848888888879358,0.0001584888888886084,0.9998415111111112,0.9998415111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,301_CT_2,110.83689929999998,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,301_CT_3,38.095727805,55.0,0.1009090909090909,0.020833333333333332,0.024305555555555556,0.20645645645645644,0.24086586586586586,0.0031534090909090904,0.002308559343434347,0.996846590909091,0.9976914406565657,0.010416666666666666,0.006944444444444444,54.524970096187474,54.524970096187474,0.0,0.0,-54.524970096187474
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,301_CT_4,38.095727805,55.0,0.1009090909090909,0.020833333333333332,0.013888888888888888,0.20645645645645644,0.13763763763763764,0.0031534090909090904,0.0014413806818180544,0.996846590909091,0.9985586193181819,0.010416666666666666,0.006944444444444444,54.524970096187474,54.524970096187474,0.0,0.0,-54.524970096187474
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,302_CT_1,110.83689929999998,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,302_CT_2,110.83689929999998,20.0,0.225,0.006944444444444444,0.006944444444444444,0.030864197530864196,0.030864197530864196,0.00078125,0.00078125,0.9992187499999999,0.9992187499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,302_CT_3,42.663211305000004,55.0,0.1009090909090909,0.006944444444444444,0.013888888888888888,0.06881881881881882,0.13763763763763764,0.000810043560605887,0.0014015151515151514,0.9991899564393941,0.9985984848484849,0.003472222222222222,0.006944444444444444,58.28011297602575,58.280112976025734,0.0,0.0,-58.28011297602575
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,302_CT_4,42.663211305000004,55.0,0.1009090909090909,0.013888888888888888,0.013888888888888888,0.13763763763763764,0.13763763763763764,0.0014015151515151514,0.0014015151515151514,0.9985984848484849,0.9985984848484849,0.003472222222222222,0.006944444444444444,61.496367179062474,61.49636717906247,0.0,0.0,-61.496367179062474
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,307_CT_1,36.12393546,55.0,0.1009090909090909,0.020833333333333332,0.027777777777777776,0.20645645645645644,0.2752752752752753,0.0031534090909090904,0.002452651515151515,0.996846590909091,0.9975473484848484,0.010416666666666666,0.017361111111111112,60.90864781312496,60.908647813124986,0.0,0.0,-60.90864781312496
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,307_CT_2,36.12393546,55.0,0.1009090909090909,0.020833333333333332,0.027777777777777776,0.20645645645645644,0.2752752752752753,0.0033641393308080935,0.002452651515151515,0.9966358606691919,0.9975473484848484,0.010416666666666666,0.017361111111111112,60.90864781312496,60.908647813124986,0.0,0.0,-60.90864781312496
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,313_CC_1,26.770312335000003,355.0,0.01749295774647887,0.8368055555555556,0.7986111111111112,47.83671050277331,45.653292181069965,0.512382686737094,0.4506551773474178,0.4876173132629061,0.5493448226525822,0.4305555555555556,0.5034722222222222,601877.851301572,601877.851301572,1903.3401364044785,0.0,-599974.5111651676
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_STEAM_1,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_STEAM_2,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_STEAM_3,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_STEAM_4,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_STEAM_5,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_CT_6,31.33876764,55.0,0.1009090909090909,0.14583333333333334,0.2638888888888889,1.4451951951951953,2.615115115115115,0.01700143017676747,0.022233904166666426,0.9829985698232324,0.9777660958333336,0.07291666666666667,0.1111111111111111,94.87522476337497,94.87522476337497,0.3541998679896494,0.0,-94.52102489538532
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_CT_7,31.33876764,55.0,0.1009090909090909,0.1701388888888889,0.2152777777777778,1.6860610610610611,2.1333833833833835,0.019967805492424235,0.01792785239899003,0.9800321945075758,0.98207214760101,0.07291666666666667,0.1111111111111111,96.74903032152645,96.74903032152643,0.24878946728129847,0.0,-96.50024085424515
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,315_CT_8,31.33876764,55.0,0.1009090909090909,0.21875,0.22916666666666666,2.1677927927927927,2.271021021021021,0.028204330934342468,0.01925867872474731,0.9717956690656576,0.9807413212752528,0.07291666666666667,0.1111111111111111,102.41163690775048,102.41163690775048,0.24878946728129847,0.0,-102.16284744046918
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,316_STEAM_1,23.6803874825,155.0,0.02903225806451613,0.71875,0.7048611111111112,24.756944444444443,24.27854938271605,0.6420931275089601,0.7462044174731207,0.3579068724910399,0.2537955825268793,0.5520833333333334,0.5868055555555556,320798.0194767213,320773.6444767213,536.6043577418823,0.0,-320261.4151189794
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,318_CC_1,29.140544730000002,355.0,0.01749295774647887,0.4409722222222222,0.4652777777777778,25.208556986938632,26.59800500984076,0.060630573855634945,0.015006376085680676,0.939369426144365,0.9849936239143194,0.22569444444444445,0.3090277777777778,33420.18002990178,33420.18002990178,5.78488509417042,0.0,-33414.395144807604
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,321_CC_1,27.670203765000004,355.0,0.01749295774647887,0.7465277777777778,0.7291666666666666,42.6759035605654,41.68344068706388,0.25773723131846343,0.2747147005575118,0.7422627686815366,0.7252852994424883,0.3472222222222222,0.4583333333333333,352265.3567040415,352265.3567040415,2194.754181442769,0.0,-350070.6025225987
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,322_CT_5,31.1560683,55.0,0.1009090909090909,0.25,0.2881944444444444,2.4774774774774775,2.8559809809809806,0.03093844760101008,0.02664590656565639,0.96906155239899,0.9733540934343436,0.125,0.1701388888888889,111.60145596628129,111.60145596628132,0.08749836519197629,0.0,-111.51395760108932
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,322_CT_6,31.1560683,55.0,0.1009090909090909,0.25,0.3263888888888889,2.4774774774774775,3.2344844844844847,0.04729308150252782,0.029305544381312894,0.9527069184974722,0.9706944556186872,0.125,0.1701388888888889,131.01981606922763,131.01981606922766,0.0867457438124859,0.0,-130.93307032541514
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,323_CC_1,29.281456455,355.0,0.01749295774647887,0.3194444444444444,0.4131944444444444,18.261316872427983,23.620616389336195,0.012648041187402042,0.01009781446596234,0.9873519588125981,0.9899021855340376,0.16319444444444445,0.2361111111111111,2146.5491188167816,2146.5491188167816,4.240902074637006,0.0,-2142.3082167421444
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,323_CC_2,29.281456455,355.0,0.01749295774647887,0.3715277777777778,0.40625,21.23870549293255,23.22363123993559,0.02039986631455437,0.008914251731220525,0.9796001336854457,0.9910857482687795,0.16319444444444445,0.2361111111111111,2125.0206841750705,2125.0206841750705,4.70005537014265,0.0,-2120.3206288049278
RTS73,external,7,13,13,0.3,0.08,perfect,independent,0.0,0.0,0,65.0,121_NUCLEAR_1,2.025875,400.0,0.075,0.1111111111111111,0.006944444444444444,1.4814814814814814,0.09259259259259259,0.9924138777083333,0.9994773052690972,0.007586122291666681,0.000522694730902791,0.8854166666666666,0.9444444444444444,1503651.8950531126,1503489.3950531126,0.0,0.0,-1503651.8950531126
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,101_CT_1,109.6984653,20.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,101_CT_2,109.6984653,20.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,101_STEAM_3,19.3218686,76.0,0.07894736842105263,0.034722222222222224,0.010416666666666666,0.4398148148148149,0.13194444444444445,0.9978226985562865,0.9985871724232458,0.002177301443713453,0.0014128275767542743,0.96875,0.9652777777777778,26.713710171239654,26.713710171239654,0.9306195737499365,0.0,-25.783090597489718
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,101_STEAM_4,19.3218686,76.0,0.07894736842105263,0.034722222222222224,0.034722222222222224,0.4398148148148149,0.4398148148148149,0.9986293859649122,0.9980144074835526,0.0013706140350877192,0.001985592516447277,0.96875,0.9652777777777778,26.713710171239654,26.713710171239654,0.9306195737499365,0.0,-25.783090597489718
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,102_CT_1,108.68163675,20.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,102_CT_2,108.68163675,20.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,102_STEAM_3,21.582252407499997,76.0,0.07894736842105263,0.125,0.1388888888888889,1.5833333333333335,1.7592592592592595,0.991896344892178,0.9934135624086257,0.008103655107821833,0.006586437591374253,0.9166666666666666,0.9097222222222222,153.2506954136834,153.2506954136834,8.259815549814448,0.0,-144.99087986386894
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,102_STEAM_4,21.582252407499997,76.0,0.07894736842105263,0.11805555555555555,0.1388888888888889,1.4953703703703705,1.7592592592592595,0.9941381043494152,0.9930617188870614,0.00586189565058479,0.006938281112938548,0.9166666666666666,0.9097222222222222,154.83899235832632,154.83899235832632,8.60012105750684,0.0,-146.23887130081948
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,107_CC_1,27.15028809,355.0,0.03498591549295774,0.5555555555555556,0.5208333333333334,15.879405976024335,14.886943102522816,0.39009353203247465,0.35609559189162737,0.6099064679675253,0.6439044081083726,0.3333333333333333,0.3993055555555556,2815.9183311467687,2815.9183311467687,104.02905768757978,0.0,-2711.889273459189
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,113_CT_1,34.424248515,55.0,0.2018181818181818,0.013888888888888888,0.0,0.06881881881881882,0.0,0.002803030303030303,0.0,0.9971969696969697,1.0,0.006944444444444444,0.0,2.0612227001250014,2.0612227001250014,0.0,0.0,-2.0612227001250014
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,113_CT_2,34.424248515,55.0,0.2018181818181818,0.013888888888888888,0.0,0.06881881881881882,0.0,0.002803030303030303,0.0,0.9971969696969697,1.0,0.006944444444444444,0.0,2.0612227001250014,2.0612227001250014,0.0,0.0,-2.0612227001250014
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,113_CT_3,34.424248515,55.0,0.2018181818181818,0.013888888888888888,0.006944444444444444,0.06881881881881882,0.03440940940940941,0.002803030303030303,0.0007007575757575757,0.9971969696969697,0.9992992424242425,0.006944444444444444,0.0,2.0612227001250014,2.0612227001250014,0.0,0.0,-2.0612227001250014
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,113_CT_4,34.424248515,55.0,0.2018181818181818,0.013888888888888888,0.0,0.06881881881881882,0.0,0.002803030303030303,0.00023755656565649467,0.9971969696969697,0.9997624434343435,0.006944444444444444,0.0,2.0612227001250014,2.0612227001250014,0.0,0.0,-2.0612227001250014
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,115_STEAM_1,140.6638701,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,115_STEAM_2,140.6638701,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,115_STEAM_3,23.535050669999997,155.0,0.05806451612903226,0.3888888888888889,0.375,6.697530864197531,6.458333333333333,0.9111396227822581,0.9136862348566308,0.08886037721774187,0.08631376514336929,0.7777777777777778,0.7430555555555556,1021.05618939946,1021.05618939946,74.67349219290918,0.0,-946.3826972065508
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,116_STEAM_1,23.254946994999997,155.0,0.05806451612903226,0.3263888888888889,0.2847222222222222,5.621141975308642,4.903549382716049,0.9615305059363796,0.9807120466173834,0.038469494063620345,0.01928795338261637,0.8020833333333334,0.7743055555555556,823.7600335594434,823.7600335594434,73.11626905545381,0.0,-750.6437645039896
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,118_CC_1,27.75086358,355.0,0.03498591549295774,0.4340277777777778,0.4305555555555556,12.405785918769013,12.306539631418861,0.2137587575019571,0.22731763290297355,0.786241242498043,0.7726823670970264,0.23958333333333334,0.3090277777777778,1983.8493295807693,1983.8493295807693,124.60378696721386,0.0,-1859.2455426135555
RTS73,external,7,13,13,0.6,0.08,perfect,independent,0.0,0.0,0,65.0,123_STEAM_2,24.654408375,155.0,0.05806451612903226,0.5104166666666666,0.4305555555555556,8.790509259259258,7.415123456790123,0.6269372065188152,0.6450133109094981,0.37306279348118465,0.3549866890905019,0.5381944444444444,0.6076388888888888,801.7794889712641,801.7794889712641,10.307626661742688,0.0,-791.4718623095214
