system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp,shed_rp_mwh,shed_la_mwh,spill_rp_mwh,spill_la_mwh,short_up_mwh,short_down_mwh,rcup_active_share,rcdn_active_share,max_rcup,max_tlmp_adjustment,rp_bind_share,la_bind_share,emergency_rp_mwh,emergency_la_mwh
10gen,horizon,4,18,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,16683375.92976683,16692570.697000265,4801725.322824853,0.0,-11881650.606941978,199.04679096547721,76.85542358081861,357.0320000570167,52.929241112683016,257.130819643152,114.90450166347912,0.1423611111111111,0.1423611111111111,65.0,3685.0,0.24930555555555556,0.3072916666666667,556.078791022494,129.7846646935016
10gen,horizon,7,12,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,2260919.4598798826,2261030.3467781595,2309934.171355864,0.0,49014.7114759814,0.0,0.7882932747220744,9.46908474194322,10.737303177804865,4.568130254477485,0.3140551138843648,0.003472222222222222,0.010416666666666666,65.0,3520.0,0.043402777777777776,0.044444444444444446,9.46908474194322,11.525596452526939
10gen,horizon,7,12,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,2260919.4598798826,2261030.3467781595,1176745.7439113888,0.0,-1084173.7159684938,0.0,0.0,9.46908474194322,0.3140551138843648,4.568130254477485,0.3140551138843648,0.003472222222222222,0.010416666666666666,65.0,3520.0,0.043402777777777776,0.04375,9.46908474194322,0.3140551138843648
10gen,horizon,7,12,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,2260919.4598798826,2261030.3467781595,712301.1124919493,0.0,-1548618.3473879332,0.0,0.0,9.46908474194322,0.0,4.568130254477485,0.3140551138843648,0.003472222222222222,0.010416666666666666,65.0,3520.0,0.043402777777777776,0.04201388888888889,9.46908474194322,0.0
10gen,horizon,7,12,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,2260919.4598798826,2261030.3467781595,712130.2115723803,0.0,-1548789.2483075024,0.0,0.0,9.46908474194322,0.0,4.568130254477485,0.3140551138843648,0.003472222222222222,0.010416666666666666,65.0,3520.0,0.043402777777777776,0.041666666666666664,9.46908474194322,0.0
10gen,horizon,7,13,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5193484.820747286,5193807.012490191,5934351.873399657,0.0,740867.0526523711,0.7189697763026477,2.362513017574694,20.706304797111216,30.114282577127227,6.63272582987554,0.4232246794524504,0.010416666666666666,0.024305555555555556,65.0,3520.0,0.07083333333333333,0.071875,21.425274573413862,32.47679559470192
10gen,horizon,7,13,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5193484.820747286,5193807.012490191,2914100.810162427,0.0,-2279384.010584859,0.7189697763026477,0.7189697763026477,20.706304797111216,0.3888580264216822,6.63272582987554,0.4232246794524504,0.010416666666666666,0.024305555555555556,65.0,3520.0,0.07083333333333333,0.07083333333333333,21.425274573413862,1.10782780272433
10gen,horizon,7,13,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5193484.820747286,5193807.012490191,2699621.096143336,0.0,-2493863.72460395,0.7189697763026477,0.0,20.706304797111216,0.7189697763026477,6.63272582987554,0.4232246794524504,0.010416666666666666,0.024305555555555556,65.0,3520.0,0.07083333333333333,0.06944444444444445,21.425274573413862,0.7189697763026477
10gen,horizon,7,13,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5193484.820747286,5193807.012490191,2483139.6546702194,0.0,-2710345.1660770667,0.7189697763026477,0.0,20.706304797111216,0.7189697763026477,6.63272582987554,0.4232246794524504,0.010416666666666666,0.024305555555555556,65.0,3520.0,0.07083333333333333,0.06770833333333333,21.425274573413862,0.7189697763026477
10gen,horizon,7,14,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4575805.66359816,4576207.006261088,4704464.556677734,0.0,128658.89307957329,0.0,0.5836743150071584,17.814609933293838,29.437834177556653,1.6469698626647755,5.803036956081304,0.020833333333333332,0.013888888888888888,65.0,3520.0,0.04756944444444444,0.05243055555555556,17.814609933293838,30.02150849256381
10gen,horizon,7,14,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4575805.66359816,4576207.006261088,3348426.441715488,0.0,-1227379.221882672,0.0,0.0,17.814609933293838,4.5670527470298525,1.6469698626647755,5.803036956081304,0.020833333333333332,0.013888888888888888,65.0,3520.0,0.04756944444444444,0.04722222222222222,17.814609933293838,4.5670527470298525
10gen,horizon,7,14,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4575805.66359816,4576207.006261088,2878978.8817951945,0.0,-1696826.7818029658,0.0,0.0,17.814609933293838,0.1328161978459074,1.6469698626647755,5.803036956081304,0.020833333333333332,0.013888888888888888,65.0,3520.0,0.04756944444444444,0.049305555555555554,17.814609933293838,0.1328161978459074
10gen,horizon,7,14,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4575805.66359816,4576207.006261088,2640170.3356363103,0.0,-1935635.32796185,0.0,0.0,17.814609933293838,0.0,1.6469698626647755,5.803036956081304,0.020833333333333332,0.013888888888888888,65.0,3520.0,0.04756944444444444,0.04791666666666667,17.814609933293838,0.0
10gen,horizon,7,15,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5819624.573566557,5821858.615991066,6990257.631120837,0.0,1170633.0575542804,0.0,0.0,30.531636006020427,65.72950286587823,4.3161403740800965,14.124460701270312,0.017361111111111112,0.03819444444444445,65.0,3520.0,0.06701388888888889,0.06770833333333333,30.531636006020427,65.72950286587823
10gen,horizon,7,15,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5819624.573566557,5821858.615991066,4046951.2442411995,0.0,-1772673.3293253575,0.0,0.0,30.531636006020427,12.161526411262097,4.3161403740800965,14.124460701270312,0.017361111111111112,0.03819444444444445,65.0,3520.0,0.06701388888888889,0.0642361111111111,30.531636006020427,12.161526411262097
10gen,horizon,7,15,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5819624.573566557,5821858.615991066,2913546.908333522,0.0,-2906077.665233035,0.0,0.0,30.531636006020427,0.0,4.3161403740800965,14.124460701270312,0.017361111111111112,0.03819444444444445,65.0,3520.0,0.06701388888888889,0.07013888888888889,30.531636006020427,0.0
10gen,horizon,7,15,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5819624.573566557,5821858.615991066,2672651.4068190595,0.0,-3146973.1667474974,0.0,0.0,30.531636006020427,0.0,4.3161403740800965,14.124460701270312,0.017361111111111112,0.03819444444444445,65.0,3520.0,0.06701388888888889,0.06909722222222223,30.531636006020427,0.0
10gen,horizon,7,16,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1775798.910853634,1775752.3030890971,1765174.630907574,0.0,-10624.27994605992,0.0,0.0,5.253918934651779,5.253918934651779,1.599245249771608,0.0,0.06944444444444445,0.003472222222222222,65.0,3520.0,0.06840277777777778,0.07083333333333333,5.253918934651779,5.253918934651779
10gen,horizon,7,16,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1775798.910853634,1775752.3030890971,737741.7190561707,0.0,-1038057.1917974632,0.0,0.0,5.253918934651779,0.0,1.599245249771608,0.0,0.06944444444444445,0.003472222222222222,65.0,3520.0,0.06840277777777778,0.06840277777777778,5.253918934651779,0.0
10gen,horizon,7,16,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1775798.910853634,1775752.3030890971,743641.0202697242,0.0,-1032157.8905839097,0.0,0.0,5.253918934651779,0.0,1.599245249771608,0.0,0.06944444444444445,0.003472222222222222,65.0,3520.0,0.06840277777777778,0.07048611111111111,5.253918934651779,0.0
10gen,horizon,7,16,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1775798.910853634,1775752.3030890971,743971.0069700485,0.0,-1031827.9038835854,0.0,0.0,5.253918934651779,0.0,1.599245249771608,0.0,0.06944444444444445,0.003472222222222222,65.0,3520.0,0.06840277777777778,0.07118055555555555,5.253918934651779,0.0
10gen,horizon,7,17,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1695840.462748264,1695854.576851116,1988030.9594648033,0.0,292190.4967165394,0.0,0.058201120195955504,2.4859394320645167,2.4859394320645167,0.0,0.0,0.003472222222222222,0.0,5.0,3519.5,0.022222222222222223,0.024305555555555556,2.4859394320645167,2.544140552260472
10gen,horizon,7,17,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1695840.462748264,1695854.576851116,1540.5830738882514,0.0,-1694299.8796743758,0.0,0.0,2.4859394320645167,0.0,0.0,0.0,0.003472222222222222,0.0,5.0,65.0,0.022222222222222223,0.01875,2.4859394320645167,0.0
10gen,horizon,7,17,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1695840.462748264,1695854.576851116,1534.8571269574504,0.0,-1694305.6056213065,0.0,0.0,2.4859394320645167,0.0,0.0,0.0,0.003472222222222222,0.0,5.0,57.0,0.022222222222222223,0.019791666666666666,2.4859394320645167,0.0
10gen,horizon,7,17,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1695840.462748264,1695854.576851116,1534.8571269574504,0.0,-1694305.6056213065,0.0,0.0,2.4859394320645167,0.0,0.0,0.0,0.003472222222222222,0.0,5.0,57.0,0.022222222222222223,0.019791666666666666,2.4859394320645167,0.0
10gen,horizon,7,18,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,891.7520926887228,891.7520926887228,891.7520926887228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.001736111111111111,0.001736111111111111,0.0,0.0
10gen,horizon,7,18,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,891.7520926887228,891.7520926887228,365.9076637904491,0.0,-525.8444288982737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.001736111111111111,0.0020833333333333333,0.0,0.0
10gen,horizon,7,18,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,891.7520926887228,891.7520926887228,345.33439453170377,0.0,-546.417698157019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.001736111111111111,0.0020833333333333333,0.0,0.0
10gen,horizon,7,18,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,891.7520926887228,891.7520926887228,345.33439453170377,0.0,-546.417698157019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.001736111111111111,0.0020833333333333333,0.0,0.0
10gen,horizon,10,12,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,8436152.547239946,8448133.00591029,9616912.507229058,0.0,1180759.9599891119,5.616652511012717,8.12748694288723,726.2893884343739,775.925311207297,59.7544535426861,60.30196932805882,0.125,0.10069444444444445,65.0,3520.0,0.15694444444444444,0.15868055555555555,731.9060409453866,784.0527981501842
10gen,horizon,10,12,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,8436152.547239946,8448133.00591029,7994789.616874537,0.0,-441362.93036540877,5.616652511012717,6.327428095124901,726.2893884343739,681.8835148803619,59.7544535426861,60.30196932805882,0.125,0.10069444444444445,65.0,3520.0,0.15694444444444444,0.15868055555555555,731.9060409453866,688.2109429754868
10gen,horizon,10,12,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,8436152.547239946,8448133.00591029,5274789.042573481,0.0,-3161363.5046664653,5.616652511012717,0.0,726.2893884343739,575.8140984850436,59.7544535426861,60.30196932805882,0.125,0.10069444444444445,65.0,3520.0,0.15694444444444444,0.15902777777777777,731.9060409453866,575.8140984850436
10gen,horizon,10,12,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,8436152.547239946,8448133.00591029,4608068.575155293,0.0,-3828083.9720846536,5.616652511012717,0.0,726.2893884343739,502.59049988117704,59.7544535426861,60.30196932805882,0.125,0.10069444444444445,65.0,3520.0,0.15694444444444444,0.1579861111111111,731.9060409453866,502.59049988117704
10gen,horizon,10,13,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1470494.3965623481,1471850.6314790444,1948791.5708927696,0.0,478297.1743304215,0.0,0.0,4.7049056537408465,14.19404173163887,0.0,4.123730835217467,0.0625,0.017361111111111112,30.0,3519.5,0.035069444444444445,0.03784722222222222,4.7049056537408465,14.19404173163887
10gen,horizon,10,13,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1470494.3965623481,1471850.6314790444,1409312.2338432656,0.0,-61182.16271908255,0.0,0.0,4.7049056537408465,4.650803732331724,0.0,4.123730835217467,0.0625,0.017361111111111112,30.0,3519.5,0.035069444444444445,0.03611111111111111,4.7049056537408465,4.650803732331724
10gen,horizon,10,13,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1470494.3965623481,1471850.6314790444,217253.4898809841,0.0,-1253240.906681364,0.0,0.0,4.7049056537408465,0.288168915554858,0.0,4.123730835217467,0.0625,0.017361111111111112,30.0,3519.5,0.035069444444444445,0.034027777777777775,4.7049056537408465,0.288168915554858
10gen,horizon,10,13,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1470494.3965623481,1471850.6314790444,214864.37896689965,0.0,-1255630.0175954485,0.0,0.0,4.7049056537408465,0.0,0.0,4.123730835217467,0.0625,0.017361111111111112,30.0,3519.5,0.035069444444444445,0.029861111111111113,4.7049056537408465,0.0
10gen,horizon,10,14,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,759745.4735849778,760062.323511114,1267346.9253369784,0.0,507601.4517520006,0.0,0.0,0.11690835391362953,2.595537363293147,0.0,0.11690835391362953,0.0,0.010416666666666666,0.0,3519.5,0.017708333333333333,0.01875,0.11690835391362953,2.595537363293147
10gen,horizon,10,14,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,759745.4735849778,760062.323511114,497930.62300721154,0.0,-261814.85057776625,0.0,0.0,0.11690835391362953,0.10998318583813216,0.0,0.11690835391362953,0.0,0.010416666666666666,0.0,3519.5,0.017708333333333333,0.017361111111111112,0.11690835391362953,0.10998318583813216
10gen,horizon,10,14,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,759745.4735849778,760062.323511114,244779.09981397833,0.0,-514966.3737709995,0.0,0.0,0.11690835391362953,0.0,0.0,0.11690835391362953,0.0,0.010416666666666666,0.0,3519.5,0.017708333333333333,0.016319444444444445,0.11690835391362953,0.0
10gen,horizon,10,14,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,759745.4735849778,760062.323511114,355.60999815276955,0.0,-759389.863586825,0.0,0.0,0.11690835391362953,0.0,0.0,0.11690835391362953,0.0,0.010416666666666666,0.0,4.5,0.017708333333333333,0.01423611111111111,0.11690835391362953,0.0
10gen,horizon,10,15,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5571.743380639664,5571.743380639664,5571.743380639664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.018055555555555554,0.018055555555555554,0.0,0.0
10gen,horizon,10,15,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5571.743380639664,5571.743380639664,4401.0418274531985,0.0,-1170.7015531864654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.018055555555555554,0.017013888888888887,0.0,0.0
10gen,horizon,10,15,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5571.743380639664,5571.743380639664,2448.679966880227,0.0,-3123.063413759437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.018055555555555554,0.016666666666666666,0.0,0.0
10gen,horizon,10,15,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,5571.743380639664,5571.743380639664,280.3442458095669,0.0,-5291.399134830097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.018055555555555554,0.014583333333333334,0.0,0.0
10gen,horizon,10,16,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1776513.9041513759,1776533.8057838269,2041249.7272678574,0.0,264735.82311648154,0.0,0.0,3.507832301870697,4.450680502552075,0.0,0.0,0.0,0.006944444444444444,0.0,3519.5,0.022222222222222223,0.022916666666666665,3.507832301870697,4.450680502552075
10gen,horizon,10,16,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1776513.9041513759,1776533.8057838269,456319.2950819746,0.0,-1320194.6090694014,0.0,0.0,3.507832301870697,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,3519.5,0.022222222222222223,0.018055555555555554,3.507832301870697,0.0
10gen,horizon,10,16,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1776513.9041513759,1776533.8057838269,203722.5946234112,0.0,-1572791.3095279648,0.0,0.0,3.507832301870697,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,3519.5,0.022222222222222223,0.017708333333333333,3.507832301870697,0.0
10gen,horizon,10,16,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,1776513.9041513759,1776533.8057838269,203268.05267025088,0.0,-1573245.851481125,0.0,0.0,3.507832301870697,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,3519.5,0.022222222222222223,0.017708333333333333,3.507832301870697,0.0
10gen,horizon,10,17,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4144119.811746545,4145352.366182802,4879407.462678957,0.0,735287.6509324117,0.0,0.0,26.5378867335367,33.47286984239219,0.0,12.334733506684177,0.006944444444444444,0.034722222222222224,30.0,3519.5,0.04652777777777778,0.04618055555555556,26.5378867335367,33.47286984239219
10gen,horizon,10,17,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4144119.811746545,4145352.366182802,2646262.6600857945,0.0,-1497857.1516607506,0.0,0.0,26.5378867335367,16.03778934201431,0.0,12.334733506684177,0.006944444444444444,0.034722222222222224,30.0,3519.5,0.04652777777777778,0.04861111111111111,26.5378867335367,16.03778934201431
10gen,horizon,10,17,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4144119.811746545,4145352.366182802,628272.8601254054,0.0,-3515846.95162114,0.0,0.0,26.5378867335367,0.6309390937243885,0.0,12.334733506684177,0.006944444444444444,0.034722222222222224,30.0,3519.5,0.04652777777777778,0.04652777777777778,26.5378867335367,0.6309390937243885
10gen,horizon,10,17,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4144119.811746545,4145352.366182802,189548.15035158282,0.0,-3954571.661394962,0.0,0.0,26.5378867335367,0.0,0.0,12.334733506684177,0.006944444444444444,0.034722222222222224,30.0,3519.5,0.04652777777777778,0.044097222222222225,26.5378867335367,0.0
10gen,horizon,10,18,1,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,20782802.546408504,20794089.24992039,20948254.124016885,0.0,165451.57760838047,4240.793280254709,4243.308431805079,2597.688782663292,2600.5800011277192,842.1272401052113,289.6496811474823,0.2881944444444444,0.125,65.0,3685.0,0.3190972222222222,0.31875,6838.482062918001,6843.8884329327975
10gen,horizon,10,18,3,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,20782802.546408504,20794089.24992039,18042068.277630724,0.0,-2740734.2687777802,4240.793280254709,4038.9115795566836,2597.688782663292,2537.9290752719558,842.1272401052113,289.6496811474823,0.2881944444444444,0.125,65.0,3685.0,0.3190972222222222,0.3190972222222222,6838.482062918001,6576.840654828639
10gen,horizon,10,18,7,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,20782802.546408504,20794089.24992039,14080338.768239638,0.0,-6702463.778168866,4240.793280254709,3834.5505489795305,2597.688782663292,2428.002258364235,842.1272401052113,289.6496811474823,0.2881944444444444,0.125,65.0,3685.0,0.3190972222222222,0.3229166666666667,6838.482062918001,6262.552807343765
10gen,horizon,10,18,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,20782802.546408504,20794089.24992039,9792011.516069956,0.0,-10990791.030338548,4240.793280254709,3627.5938018710062,2597.688782663292,2183.785458611572,842.1272401052113,289.6496811474823,0.2881944444444444,0.125,65.0,3685.0,0.3190972222222222,0.32430555555555557,6838.482062918001,5811.379260482578
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.0,0,65.0,4634084.949099935,4650638.523742137,1748077.1280067149,0.0,-2886007.82109322,494.12676572750445,446.11097635884653,552.557546269736,163.01328665483058,431.18937249385203,57.70791614407328,0.22916666666666666,0.06597222222222222,65.0,3520.0,0.07743055555555556,0.0798611111111111,1046.6843119972405,609.1242630136771
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.01,11,65.0,4945280.1801781105,4963588.036478168,1856140.657980879,0.0,-3089139.5221972317,511.4122211624429,446.11097635884653,555.0651399556482,166.00484667557112,462.13509389661414,54.4331991973063,0.2569444444444444,0.06597222222222222,65.0,3520.0,0.07916666666666666,0.07777777777777778,1066.477361118091,612.1158230344176
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.01,22,65.0,4902509.286560958,4918090.446283807,2219011.12922005,0.0,-2683498.1573409084,504.9308784159149,456.8634000223194,556.3976264253776,164.83748268152843,445.6985395416182,54.048549474661236,0.21875,0.0625,65.0,3520.0,0.07881944444444444,0.07951388888888888,1061.3285048412924,621.7008827038478
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.01,33,65.0,4475990.399964156,4493996.747249407,1499784.5692282848,0.0,-2976205.8307358706,475.7236605433667,432.2393525506101,553.3868364674204,163.1430099624001,471.2691937940908,56.09334943068129,0.23958333333333334,0.06597222222222222,65.0,3520.0,0.08090277777777778,0.07777777777777778,1029.1104970107872,595.3823625130102
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.03,11,65.0,5168283.8059747275,5186738.768587071,2084162.0076741462,0.0,-3084121.798300581,521.1619360865657,445.8174217647063,559.0978812273453,172.24902406814888,609.439381295128,48.390158491557465,0.2638888888888889,0.052083333333333336,65.0,3520.0,0.084375,0.08229166666666667,1080.2598173139108,618.0664458328552
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.03,22,65.0,5003314.447035465,5018651.654423569,2601837.6197223635,0.0,-2401476.827313102,521.0729055946505,477.5080258866884,563.7321615044633,168.28390999775266,500.16517657040697,47.8359355193264,0.22916666666666666,0.059027777777777776,65.0,3520.0,0.07916666666666666,0.08090277777777778,1084.8050670991138,645.791935884441
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.03,33,65.0,4479215.905142046,4498939.490531759,2002165.1672496377,0.0,-2477050.737892408,475.7236605433667,428.01909688665756,553.6041340861926,163.4891008179054,614.8272792145414,53.26054174776493,0.24305555555555555,0.0625,65.0,3552.0,0.08368055555555555,0.08333333333333333,1029.3277946295593,591.5081977045629
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.05,11,65.0,5653956.833559861,5674225.796204457,2330447.4056779854,0.0,-3323509.427881876,536.5443554306036,444.3055214172042,559.0978812273453,175.8621046845206,793.3766221379631,41.82030148465216,0.2638888888888889,0.06944444444444445,65.0,3520.0,0.08854166666666667,0.08993055555555556,1095.6422366579488,620.1676261017249
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.05,22,65.0,5483839.692350901,5499470.486750958,2586673.0258221948,0.0,-2897166.666528706,536.9281968905644,489.624622486173,563.7321615044633,169.24197530894003,570.5440957131268,43.19030504776763,0.21875,0.06597222222222222,65.0,3520.0,0.08611111111111111,0.08888888888888889,1100.6603583950277,658.866597795113
10gen,forecast_error,1,12,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.05,33,65.0,4481435.488987115,4502728.199003842,3205407.5334023084,0.0,-1276027.9555848069,475.7236605433667,423.790169153276,553.8231064793346,167.22171168190732,780.530309502021,50.89032146408894,0.25,0.052083333333333336,65.0,3557.0,0.08784722222222222,0.09270833333333334,1029.5467670227013,591.0118808351833
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.0,0,65.0,474635.4799248218,474981.01852168224,155.5015226500017,0.0,-474479.9784021718,0.0,0.0,0.09609716308139582,0.0,0.0,0.09609716308139582,0.0,0.006944444444444444,0.0,18.0,0.01423611111111111,0.0125,0.09609716308139582,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.01,11,65.0,955433.7322950818,955812.8989617486,278.67907019601915,0.0,-955155.0532248858,0.0,0.0,2.8041708335949425,0.0,0.0,0.7135818661722434,0.0,0.003472222222222222,0.0,18.0,0.015277777777777777,0.010069444444444445,2.8041708335949425,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.01,22,65.0,473888.2938821037,473907.85827215324,496.5544498412285,0.0,-473391.7394322625,0.0,0.0,0.9981838879876458,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,20.0,0.013888888888888888,0.010416666666666666,0.9981838879876458,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.01,33,65.0,234917.59881792497,235167.55435220787,593.0320792248846,0.0,-234324.5667387001,0.0,0.0,0.09609716308139582,0.0,0.0,0.17453325078889748,0.0,0.006944444444444444,0.0,18.0,0.013888888888888888,0.010416666666666666,0.09609716308139582,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.03,11,65.0,955897.1604874792,955953.7750440752,2144.244626097861,0.0,-953752.9158613813,0.0,0.0,2.8041708335949425,0.0,0.0,0.0,0.006944444444444444,0.024305555555555556,20.0,18.0,0.01597222222222222,0.011805555555555555,2.8041708335949425,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.03,22,65.0,701669.6701036886,701671.3530406142,3181.0751851844616,0.0,-698488.5949185041,0.0,0.0,2.8013669001119297,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,25.0,0.01423611111111111,0.011458333333333333,2.8013669001119297,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.03,33,65.0,234806.32545367914,235598.04324556183,4097.201695102778,0.0,-230709.12375857634,0.0,0.0,0.09609716308139582,0.0,0.0,0.3314054262039102,0.013888888888888888,0.013888888888888888,37.0,20.0,0.015277777777777777,0.010763888888888889,0.09609716308139582,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.05,11,65.0,965827.1118743573,968332.5794819457,18916.875643536205,0.0,-946910.2362308211,0.0,0.0,2.8041708335949425,0.0,0.5054561124975028,3.2420954970130254,0.024305555555555556,0.04861111111111111,65.0,50.5,0.025694444444444443,0.022569444444444444,2.8041708335949425,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.05,22,65.0,701057.7467956746,702013.1416990358,20051.638363428545,0.0,-681006.108432246,0.0,0.0,2.8013669001119297,0.0,0.0,0.9773594431618733,0.013888888888888888,0.03125,30.0,39.5,0.014930555555555556,0.014583333333333334,2.8013669001119297,0.0
10gen,forecast_error,1,13,13,0.2,0.08,controlled_ar1,ar1_delivery,0.9,0.05,33,65.0,241260.67684640124,244949.89724612457,26997.152367109546,0.0,-214263.5244792917,0.0,0.0,0.09609716308139582,0.0,6.406228501556616,1.9147659268213033,0.041666666666666664,0.05555555555555555,65.0,146.0,0.030555555555555555,0.017361111111111112,0.09609716308139582,0.0
