system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,generator,cost,capacity,flexibility,rp_bind,la_bind,rp_scarcity_flex,la_scarcity_flex,rp_utilization,la_utilization,rp_headroom,la_headroom,rp_margin_share,la_margin_share,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp,emergency_rp_mwh,emergency_la_mwh,log_flex,log_capacity,loc_per_mw,relief_per_mw,y_loc,y_relief,z_rp_bind,z_log_flex,z_log_capacity,z_cost,z_rp_utilization,is_rts
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9743418376388888,0.9940285354722226,0.0256581623611111,0.0059714645277775,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5610253701140755,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9882428181458334,1.0,0.0117571818541665,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.593815437602643,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9965167655277776,1.0,0.0034832344722224,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.6133322834046546,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_5,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_6,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.987916113347222,1.0,0.0120838866527779,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5930447961079688,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_5,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_6,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9756944444444444,1.0,0.0243055555555555,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5642159413415877,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9966958008055556,1.0,0.0033041991944444,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.613754597416119,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,4,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9965277777777778,1.0,0.0034722222222222,0.0,0.8993055555555556,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.6133582594442961,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_CT_1,109.6984653,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.763036704718879,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_CT_2,109.6984653,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.763036704718879,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_STEAM_3,19.3218686,76.0,0.0394736842105263,0.65625,0.6076388888888888,16.625,15.393518518518515,0.6650996075657929,0.6126533128243783,0.334900392434207,0.3873466871756216,0.5798611111111112,0.5972222222222222,4061.392226031644,4061.392226031644,242.48395533003668,0.0,-3818.9082707016073,0.0,0.0,-3.232121051618222,4.330733340286331,53.43937139515321,50.248793035547465,3.997087630970701,3.9366920672152963,2.8896709652418435,-0.8504180096263427,0.24025874095513047,-0.5440013926024746,0.8315751281440054,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_STEAM_4,19.3218686,76.0,0.0394736842105263,0.625,0.6319444444444444,15.833333333333334,16.00925925925926,0.7506408603846821,0.5933768956962743,0.2493591396153178,0.4066231043037257,0.5798611111111112,0.5972222222222222,4729.5993344867065,4729.5993344867065,205.9151948873316,0.0,-4523.684139599375,0.0,0.0,-3.232121051618222,4.330733340286331,62.23157019061456,59.522159731570724,4.1468037047625765,4.1030095745288016,2.7276740396774746,-0.8504180096263427,0.24025874095513047,-0.5440013926024746,1.0333525100766494,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_CT_1,108.68163675,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.7370801818030965,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_CT_2,108.68163675,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.7370801818030965,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_STEAM_3,21.582252407499997,76.0,0.0394736842105263,0.7013888888888888,0.6701388888888888,17.76851851851852,16.97685185185185,0.3085675132309954,0.3045605996664835,0.6914324867690047,0.6954394003335165,0.4270833333333333,0.53125,2164.5891107027073,2164.5891107027073,121.31351422666704,0.0,-2043.2755964760404,0.0,0.0,-3.232121051618222,4.330733340286331,28.481435667140886,26.885205216790006,3.383760765834831,3.328096269211604,3.123666524390377,-0.8504180096263427,0.24025874095513047,-0.48630070737108666,-0.009423924350022699,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_STEAM_4,21.582252407499997,76.0,0.0394736842105263,0.7048611111111112,0.6736111111111112,17.856481481481485,17.064814814814817,0.3319079621436417,0.3199818369791672,0.6680920378563582,0.6800181630208328,0.4270833333333333,0.53125,2334.966577481525,2334.966577481525,156.8160587020609,0.0,-2178.1505187794637,0.0,0.0,-3.232121051618222,4.330733340286331,30.72324444054638,28.659875247098206,3.4570496752859072,3.3897951306017564,3.1416661827864183,-0.8504180096263427,0.24025874095513047,-0.48630070737108666,0.045632256375991095,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,107_CC_1,27.15028809,355.0,0.0174929577464788,0.1527777777777778,0.2777777777777778,8.733673286813385,15.879405976024335,0.0041278325381455,0.0054260636140453,0.9958721674618544,0.9945739363859548,0.0798611111111111,0.1875,15.27438064784949,15.27438064784949,6.190310419262616,0.0,-9.084070228586874,0.0,0.0,-4.0459568935300325,5.872117789475416,0.04302642436013941,0.025588930221371476,0.04212651065469968,0.025267013660117223,0.27972049781589564,-1.4065733963143685,1.8858606819371508,-0.344165786209885,-0.7275457626713879,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_1,34.424248515,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_2,34.424248515,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_3,34.424248515,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0003452074494949,1.0,0.999654792550505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_4,34.424248515,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_1,140.6638701,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,2.553488781706389,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_2,140.6638701,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,2.553488781706389,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_3,23.535050669999997,155.0,0.0290322580645161,0.4513888888888889,0.5659722222222222,15.547839506172838,19.494598765432094,0.083103450098565,0.074866332724014,0.9168965499014348,0.9251336672759858,0.2222222222222222,0.3993055555555556,851.061921870743,851.061921870743,41.40275758113421,0.0,-809.6591642896088,0.0,0.0,-3.5393477201429735,5.043425116919247,5.490722076585439,5.223607511545864,1.8703737844015678,1.8283497244034181,1.8276911198754235,-1.0603691543594995,1.0011376842752469,-0.43645174035449125,-0.5412556064868117,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,116_STEAM_1,23.254946994999997,155.0,0.0290322580645161,0.4722222222222222,0.6145833333333334,16.26543209876543,21.16898148148148,0.0961450083109335,0.0969154487455197,0.9038549916890664,0.9030845512544804,0.2430555555555555,0.4166666666666667,1036.840506740372,1036.840506740372,89.72340328297457,0.0,-947.1171034573972,0.0,0.0,-3.5393477201429735,5.043425116919247,6.689293591873367,6.110432925531596,2.0398289186834613,1.9615631316283402,1.9356890702516696,-1.0603691543594995,1.0011376842752469,-0.4436019304813642,-0.5104927711799058,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,118_CC_1,27.75086358,355.0,0.0174929577464788,0.0763888888888889,0.1944444444444444,4.3668366434066925,11.115584183217036,0.0015217947769954,0.0026218641392801,0.9984782052230048,0.99737813586072,0.0451388888888888,0.125,2.107259068152816,2.107259068152816,0.1622886769084601,0.0,-1.9449703912443557,0.0,0.0,-4.0459568935300325,5.872117789475416,0.005935941037050185,0.005478789834491142,0.005918392748546929,0.005463835860388496,-0.11627198689700685,-1.4065733963143685,1.8858606819371508,-0.32883493080772047,-0.7336929660304012,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_STEAM_2,24.654408375,155.0,0.0290322580645161,0.2916666666666667,0.4652777777777778,10.046296296296296,16.026234567901234,0.0305564907325271,0.0285222272177419,0.9694435092674728,0.971477772782258,0.1458333333333333,0.3055555555555556,167.42750228251944,167.42750228251944,12.535305303045504,0.0,-154.89219697947394,0.0,0.0,-3.5393477201429735,5.043425116919247,1.0801774340807706,0.9993044966417673,0.7324531949214994,0.6927993684011922,0.9997068336575367,-1.0603691543594995,1.0011376842752469,-0.40787796169653473,-0.6652050173266171,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_STEAM_3,22.665143785,350.0,0.0171428571428571,0.5555555555555556,0.6041666666666666,32.407407407407405,35.24305555555555,0.0873701117996033,0.0870826721081348,0.9126298882003968,0.9129173278918654,0.2847222222222222,0.4409722222222222,2925.9654545321805,2925.9654545321805,270.8344034941774,0.0,-2655.131051038003,0.0,0.0,-4.066173685255407,5.857933154483459,8.359901298663372,7.586088717251437,2.2364347454193045,2.1501433025292607,2.3676808717566544,-1.4203890542647535,1.8707169824615488,-0.45865780252210037,-0.5311912714524564,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_CT_1,34.156030335000004,55.0,0.1009090909090909,0.0,0.0208333333333333,0.0,0.2064564564564564,0.0001287114267677,0.0010511363636363,0.9998712885732324,0.9989488636363638,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.16533061372735405,-0.7369790145971442,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_CT_4,34.156030335000004,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0006903587121212,0.9996496212121212,0.9993096412878788,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.16533061372735405,-0.7364561386944544,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_CT_5,34.156030335000004,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.16533061372735405,-0.7364561386944544,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_CT_1,105.65443725,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.6598050372446584,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_CT_2,105.65443725,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.6598050372446584,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_STEAM_3,24.7120146025,76.0,0.0394736842105263,0.2708333333333333,0.4791666666666667,6.861111111111111,12.13888888888889,0.0350646375822368,0.0345041451480263,0.9649353624177632,0.9654958548519736,0.1354166666666666,0.3020833333333333,84.94451230734957,84.94451230734957,6.129761484999932,0.0,-78.81475082234964,0.0,0.0,-3.232121051618222,4.330733340286331,1.1176909514124944,1.0370361950309164,0.7503263212409916,0.7114959058795972,0.8917088832812903,-0.8504180096263427,0.24025874095513047,-0.4064074508968571,-0.6545710595725934,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_CT_1,101.92865324999998,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.564697167018888,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_CT_2,101.92865324999998,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.564697167018888,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_STEAM_3,23.6803874825,76.0,0.0394736842105263,0.3194444444444444,0.5381944444444444,8.092592592592592,13.63425925925926,0.0498394700886276,0.0738913284356724,0.9501605299113725,0.9261086715643276,0.1597222222222222,0.3368055555555556,147.5308774080581,147.5308774080581,16.611562549126063,0.0,-130.91931485893204,0.0,0.0,-3.232121051618222,4.330733340286331,1.9411957553691856,1.7226225639333164,1.0788162181759573,1.001595593703602,1.1437041008258646,-0.8504180096263427,0.24025874095513047,-0.43274173604337784,-0.6197197226633151,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_STEAM_4,23.6803874825,76.0,0.0394736842105263,0.3576388888888889,0.5173611111111112,9.060185185185183,13.106481481481485,0.0550959603070183,0.0749002104120983,0.9449040396929816,0.9250997895879016,0.1597222222222222,0.3368055555555556,146.7916695636296,146.7916695636296,15.70354848681447,0.0,-131.08812107681513,0.0,0.0,-3.232121051618222,4.330733340286331,1.9314693363635473,1.7248436983791464,1.0755037773174678,1.002411068077178,1.341700343182316,-0.8504180096263427,0.24025874095513047,-0.43274173604337784,-0.6073205491713504,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,207_CT_1,41.098605255,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,0.01189209014491675,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,207_CT_2,41.098605255,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,0.01189209014491675,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,213_CC_3,29.04336423,355.0,0.0174929577464788,0.0625,0.0972222222222222,3.572866344605475,5.557792091608517,0.0006812176447574,0.0012909982785602,0.9993187823552424,0.9987090017214398,0.03125,0.0590277777777777,0.6085199958749961,0.6085199958749961,0.0,0.0,-0.6085199958749961,0.0,0.0,-4.0459568935300325,5.872117789475416,0.001714140833450693,0.001714140833450693,0.0017126733707713818,0.0017126733707713818,-0.18827062048117096,-1.4065733963143685,1.8858606819371508,-0.2958413423208615,-0.7356757456538717,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,213_CT_1,34.424248515,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,213_CT_2,34.424248515,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,4,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_CT_4,35.281380525,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.13660386525533708,-0.7372826231352724,1.0
